	0	1	2	3	4
1387	Refed_30_min_trl-1(cas1077)_rep2_Ribo-Seq	Caenorhabditis elegans	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5580nnn/GSM5580304/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX12196718	SRX12196718
1388	Refed_30_min_trl-1(cas1077)_rep1_Ribo-Seq	Caenorhabditis elegans	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5580nnn/GSM5580303/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX12196717	SRX12196717
1389	Refed_10_min_trl-1(cas1077)_rep2_Ribo-Seq	Caenorhabditis elegans	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5580nnn/GSM5580302/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX12196716	SRX12196716
1390	Refed_10_min_trl-1(cas1077)_rep1_Ribo-Seq	Caenorhabditis elegans	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5580nnn/GSM5580301/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX12196715	SRX12196715
1391	Starved_trl-1(cas1077)_rep2_Ribo-Seq	Caenorhabditis elegans	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5580nnn/GSM5580300/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX12196714	SRX12196714
1392	Starved_trl-1(cas1077)_rep1_Ribo-Seq	Caenorhabditis elegans	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5580nnn/GSM5580299/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX12196713	SRX12196713
1393	Non-starved_trl-1(cas1077)_rep2_Ribo-Seq	Caenorhabditis elegans	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5580nnn/GSM5580298/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX12196712	SRX12196712
1394	Non-starved_trl-1(cas1077)_rep1_Ribo-Seq	Caenorhabditis elegans	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5580nnn/GSM5580297/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX12196711	SRX12196711
1395	Refed_60_min_WT_rep2_Ribo-Seq	Caenorhabditis elegans	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5580nnn/GSM5580286/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX12196700	SRX12196700
1396	Refed_60_min_WT_rep1_Ribo-Seq	Caenorhabditis elegans	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5580nnn/GSM5580285/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX12196699	SRX12196699
1397	Refed_30_min_WT_rep2_Ribo-Seq	Caenorhabditis elegans	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5580nnn/GSM5580284/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX12196698	SRX12196698
1398	Refed_30_min_WT_rep1_Ribo-Seq	Caenorhabditis elegans	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5580nnn/GSM5580283/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX12196697	SRX12196697
1399	Refed_10_min_WT_rep2_Ribo-Seq	Caenorhabditis elegans	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5580nnn/GSM5580282/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX12196696	SRX12196696
1400	Refed_10_min_WT_rep1_Ribo-Seq	Caenorhabditis elegans	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5580nnn/GSM5580281/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX12196695	SRX12196695
1401	Starved_WT_rep2_Ribo-Seq	Caenorhabditis elegans	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5580nnn/GSM5580280/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX12196694	SRX12196694
1402	Starved_WT_rep1_Ribo-Seq	Caenorhabditis elegans	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5580nnn/GSM5580279/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX12196693	SRX12196693
1403	Non-starved_WT_rep2_Ribo-Seq	Caenorhabditis elegans	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5580nnn/GSM5580278/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX12196692	SRX12196692
1404	Non-starved_WT_rep1_Ribo-Seq	Caenorhabditis elegans	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5580nnn/GSM5580277/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX12196691	SRX12196691
1405	m15RPF:_miR-1_transduced_cortical_culture_RPF	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5830nnn/GSM5830103/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX13857992	SRX13857992
1406	mi1RPF:_miR-155_transduced_cortical_culture_RPF	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5830nnn/GSM5830102/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX13857991	SRX13857991
1407	gfpRPF:_GFP_transduced_cortical_culture_RPF	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5830nnn/GSM5830101/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX13857990	SRX13857990
1408	aduco_RPF:_Adult_cortex_tissue_RPF	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5830nnn/GSM5830097/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX13857986	SRX13857986
1409	embhp_RPF:_Embryonic_hippocampus_tissue_RPF	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5830nnn/GSM5830095/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX13857984	SRX13857984
1410	aduhp_RPF:_Adult_hippocampus_tissue_RPF	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5830nnn/GSM5830094/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX13857983	SRX13857983
1411	kcl30_RPF:_KCl_stim_30_min_RPF	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5830nnn/GSM5830091/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX13857980	SRX13857980
1412	kcl10_RPF:_KCl_stim_10_min_RPF	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5830nnn/GSM5830090/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX13857979	SRX13857979
1413	cntrk_RPF:_KCl_stim_control_RPF	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5830nnn/GSM5830089/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX13857978	SRX13857978
1414	glugl_RPF:_Glugly_stim_RPF	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5830nnn/GSM5830085/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX13857974	SRX13857974
1415	bdnfs_RPF:_BDNF_stim_RPF	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5830nnn/GSM5830084/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX13857973	SRX13857973
1416	cntrb_RPF:_BDNF_and_glugly_stim_control_RPF	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5830nnn/GSM5830083/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX13857972	SRX13857972
1417	HEK_Hpos_ONT	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10947891	SRX10947891
1418	HEK_Hneg_ONT	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10947889	SRX10947889
1419	LiverC_WT_ONT	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10947895	SRX10947895
1420	LiverB_WT_ONT	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10947894	SRX10947894
1421	LiverA_WT_ONT	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10947893	SRX10947893
1422	LiverC_WT_ILMN	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10947898	SRX10947898
1423	LiverB_WT_ILMN	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10947897	SRX10947897
1424	LiverA_WT_ILMN	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10947896	SRX10947896
1425	HEK_Hpos_ILMN	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10947892	SRX10947892
1426	HEK_Hneg_ILMN	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10947890	SRX10947890
1427	A549_sgM16-2_ribo-seq	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14367222	SRX14367222
1428	A549_sgM16-1_ribo-seq	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14367221	SRX14367221
1429	A549_ribo-seq	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14367220	SRX14367220
1430	A549_sheIF4E2_rep2_ribo-seq	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14367219	SRX14367219
1431	A549_sheIF4E2_rep1_ribo-seq	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14367218	SRX14367218
1432	A549_shM16-2_ribo-seq	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14367217	SRX14367217
1433	A549_shscramble_rep2_ribo-seq	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14367216	SRX14367216
1434	A549_shscramble_rep1_ribo-seq	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14367215	SRX14367215
1435	KYSE-30_M1_KD_Ribo-seq	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10440644	SRX10440644
1436	KYSE-30_M1_KD_RNA-seq	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10440643	SRX10440643
1437	KYSE-30_ctrl_Ribo-seq	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10440642	SRX10440642
1438	KYSE-30_ctrl_RNA-seq	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10440641	SRX10440641
1439	EC_Cdh5CreERT2_TAC_1Week_RiboTag_rep5	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX11534796	SRX11534796
1440	EC_Cdh5CreERT2_TAC_1Week_RiboTag_rep4	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX11534795	SRX11534795
1441	EC_Cdh5CreERT2_TAC_1Week_RiboTag_rep3	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX11534794	SRX11534794
1442	EC_Cdh5CreERT2_TAC_1Week_RiboTag_rep2	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX11534793	SRX11534793
1443	EC_Cdh5CreERT2_TAC_1Week_RiboTag_rep1	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX11534792	SRX11534792
1444	EC_Cdh5CreERT2_Sham_RiboTag_rep4	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX11534791	SRX11534791
1445	EC_Cdh5CreERT2_Sham_RiboTag_rep3	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX11534790	SRX11534790
1446	EC_Cdh5CreERT2_Sham_RiboTag_rep2	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX11534789	SRX11534789
1447	EC_Cdh5CreERT2_Sham_RiboTag_rep1	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX11534788	SRX11534788
1448	HeLaA3KO_2R_for_Ribo-seq	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX13980547	SRX13980547
1449	HeLaA3KO_1R_for_Ribo-seq	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX13980546	SRX13980546
1450	HeLa1014_2R_for_Ribo-seq	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX13980545	SRX13980545
1451	HeLa1014_1R_for_Ribo-seq	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX13980544	SRX13980544
1452	HEK293T_ribosome_profiling_from_guide2_2	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX8077278	SRX8077278
1453	HEK293T_ribosome_profiling_from_guide2_1	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX8077277	SRX8077277
1454	HEK293T_ribosome_profiling_from_guide1_2	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX8077276	SRX8077276
1455	HEK293T_ribosome_profiling_from_guide1_1	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX8077275	SRX8077275
1456	HEK293T_ribosome_profiling_from_293_2	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX8077274	SRX8077274
1457	HEK293T_ribosome_profiling_from_293_1	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX8077273	SRX8077273
1458	Ribosome_profiling_ΔgcvB_10_mg/ml_KSG	Escherichia coli	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5623nnn/GSM5623259/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX12580353	SRX12580353
1459	Ribosome_profiling_ΔgcvB_1_mg/ml_KSG	Escherichia coli	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5623nnn/GSM5623258/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX12580352	SRX12580352
1460	Ribosome_profiling_ΔgcvB_untreated	Escherichia coli	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5623nnn/GSM5623257/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX12580357	SRX12580357
1461	dL31_rep2	Escherichia coli	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5584nnn/GSM5584181/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX12219547	SRX12219547
1462	dL31_rep1	Escherichia coli	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5584nnn/GSM5584180/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX12219546	SRX12219546
1463	wt_rep2	Escherichia coli	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5584nnn/GSM5584179/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX12219545	SRX12219545
1464	wt_rep1	Escherichia coli	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5584nnn/GSM5584178/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX12219544	SRX12219544
1465	OE:_Human_multiple_myeloma_cells_with_NAT10_overexpression_for_Ribo-seq	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX8912037	SRX8912037
1466	WT:_Wildtype_of_human_multiple_myeloma_cells_for_Ribo-seq	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX8912036	SRX8912036
1467	MEF_cells_Ribo-seq_DHX29_KO	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5597nnn/GSM5597397/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX12363909	SRX12363909
1468	MEF_cells_Ribo-seq_Control_for_DHX29_KO	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5597nnn/GSM5597396/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX12363908	SRX12363908
1469	MEF_cells_40S-seq_eIF4A1_KD	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5354nnn/GSM5354291/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX11051753	SRX11051753
1470	MEF_cells_40S-seq_Control	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5354nnn/GSM5354290/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX11051752	SRX11051752
1471	MEF_cells_eIF3-seq_eIF4A1_KD	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5354nnn/GSM5354289/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX11051751	SRX11051751
1472	MEF_cells_eIF3-seq_Control	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5354nnn/GSM5354288/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX11051750	SRX11051750
1473	MEF_cells_Ribo-seq_Hippuristanol_8h	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5354nnn/GSM5354285/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX11051747	SRX11051747
1474	MEF_cells_Ribo-seq_Hippuristanol_2h	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5354nnn/GSM5354284/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX11051746	SRX11051746
1475	MEF_cells_Ribo-seq_PateamineA_8h	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5354nnn/GSM5354283/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX11051745	SRX11051745
1476	MEF_cells_Ribo-seq_PateamineA_2h	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5354nnn/GSM5354282/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX11051744	SRX11051744
1477	MEF_cells_Ribo-seq_eIF4A1_KD_rep2	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5354nnn/GSM5354281/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX11051743	SRX11051743
1478	MEF_cells_Ribo-seq_eIF4A1_KD_rep1	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5354nnn/GSM5354280/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX11051742	SRX11051742
1479	MEF_cells_Ribo-seq_Control_rep2	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5354nnn/GSM5354279/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX11051741	SRX11051741
1480	MEF_cells_Ribo-seq_Control_rep1	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5354nnn/GSM5354278/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX11051740	SRX11051740
1481	HCT-116_cells_with_DDX3X_degron,_lentiDDX3Y,_auxin_treated,_ribosome_profiling,_replicate_2	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5467nnn/GSM5467448/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX11523901	SRX11523901
1482	HCT-116_cells_with_DDX3X_degron,_lentiDDX3Y,_auxin_treated,_ribosome_profiling,_replicate_1	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5467nnn/GSM5467446/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX11523899	SRX11523899
1483	HCT-116_cells_with_DDX3X_degron,_lentiDDX3X,_auxin_treated,_ribosome_profiling,_replicate_2	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5467nnn/GSM5467444/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX11523897	SRX11523897
1484	HCT-116_cells_with_DDX3X_degron,_lentiDDX3X,_auxin_treated,_ribosome_profiling,_replicate_1	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5467nnn/GSM5467442/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX11523895	SRX11523895
1485	HCT-116_cells_with_DDX3X_degron,_lentiCTRL,_auxin_treated,_ribosome_profiling,_replicate_2	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5467nnn/GSM5467440/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX11523893	SRX11523893
1486	HCT-116_cells_with_DDX3X_degron,_lentiCTRL,_auxin_treated,_ribosome_profiling,_replicate_1	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5467nnn/GSM5467438/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX11523891	SRX11523891
1487	HCT-116_cells_with_DDX3X_degron,_lentiCTRL,_DMSO_treated,_ribosome_profiling,_replicate_2	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5467nnn/GSM5467436/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX11523889	SRX11523889
1488	HCT-116_cells_with_DDX3X_degron,_lentiCTRL,_DMSO_treated,_ribosome_profiling,_replicate_1	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5467nnn/GSM5467434/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX11523887	SRX11523887
1489	HEK393_cells_40S-seq_eIF4A1_KD	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5354nnn/GSM5354297/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX11051759	SRX11051759
1490	HEK393_cells_40S-seq_Control	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5354nnn/GSM5354296/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX11051758	SRX11051758
1491	HEK393_cells_eIF3-seq_eIF4A1_KD	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5354nnn/GSM5354295/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX11051757	SRX11051757
1492	HEK393_cells_eIF3-seq_Control	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5354nnn/GSM5354294/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX11051756	SRX11051756
1493	Freeze_disome	Escherichia coli	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5463nnn/GSM5463707/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX11508267	SRX11508267
1494	Freeze_monosome	Escherichia coli	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5463nnn/GSM5463706/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX11508266	SRX11508266
1495	cm_hs2	Escherichia coli	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4876nnn/GSM4876110/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX9417095	SRX9417095
1496	cm_hs1	Escherichia coli	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4876nnn/GSM4876109/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX9417094	SRX9417094
1497	cm2	Escherichia coli	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4876nnn/GSM4876108/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX9417093	SRX9417093
1498	cm1	Escherichia coli	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4876nnn/GSM4876107/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX9417092	SRX9417092
1499	PP_6_3.RNA	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX13197330	SRX13197330
1500	PP_6_2.RNA	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX13197329	SRX13197329
1501	PP_6_1.RNA	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX13197328	SRX13197328
1502	DMSO_6_4.RNA	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX13197327	SRX13197327
1503	DMSO_6_3.RNA	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX13197326	SRX13197326
1504	DMSO_6_2.RNA	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX13197325	SRX13197325
1505	DMSO_6_1.RNA	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX13197324	SRX13197324
1506	PP_30_3.RNA	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX13197323	SRX13197323
1507	PP_30_2.RNA	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX13197322	SRX13197322
1508	PP_30_1.RNA	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX13197321	SRX13197321
1509	DMSO_30_3.RNA	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX13197320	SRX13197320
1510	DMSO_30_2.RNA	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX13197319	SRX13197319
1511	DMSO_30_1.RNA	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX13197318	SRX13197318
1512	PP_6_3.RIBO	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX13197317	SRX13197317
1513	PP_6_1.RIBO	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX13197316	SRX13197316
1514	DMSO_6_4.RIBO	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX13197315	SRX13197315
1515	DMSO_6_3.RIBO	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX13197314	SRX13197314
1516	PP_30_3.RIBO	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX13197313	SRX13197313
1517	PP_30_2.RIBO	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX13197312	SRX13197312
1518	PP_30_1.RIBO	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX13197311	SRX13197311
1519	DMSO_30_3.RIBO	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX13197310	SRX13197310
1520	DMSO_30_2.RIBO	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX13197309	SRX13197309
1521	DMSO_30_1.RIBO	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX13197308	SRX13197308
1522	riboPLATE_ERCC_pool	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5699nnn/GSM5699604/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX13197307	SRX13197307
1523	PLATE_ERCC_pool	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5699nnn/GSM5699603/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX13197306	SRX13197306
1524	riboPLATE_screen_pool	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5699nnn/GSM5699602/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX13197305	SRX13197305
1525	PLATE_screen_pool	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5699nnn/GSM5699601/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX13197304	SRX13197304
