	0	1	2	3	4
426	eIF2A,_eIF2D_DKO_HEK293T_#1_arsenite_Ribo-seq_replicate_2	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10855890	SRX10855890
427	eIF2A,_eIF2D_DKO_HEK293T_#1_arsenite_Ribo-seq_replicate_1	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10855889	SRX10855889
428	eIF2D_KO_HEK293T_#2_arsenite_Ribo-seq_replicate_2	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10855886	SRX10855886
429	eIF2D_KO_HEK293T_#2_arsenite_Ribo-seq_replicate_1	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10855885	SRX10855885
430	eIF2D_KO_HEK293T_#1_arsenite_Ribo-seq_replicate_2	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10855882	SRX10855882
431	eIF2D_KO_HEK293T_#1_arsenite_Ribo-seq_replicate_1	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10855881	SRX10855881
432	eIF2A_KO_HEK293T_#2_arsenite_Ribo-seq_replicate_2	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10855878	SRX10855878
433	eIF2A_KO_HEK293T_#2_arsenite_Ribo-seq_replicate_1	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10855877	SRX10855877
434	eIF2A_KO_HEK293T_#1_arsenite_Ribo-seq_replicate_2	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10855874	SRX10855874
435	eIF2A_KO_HEK293T_#1_arsenite_Ribo-seq_replicate_1	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10855873	SRX10855873
436	WT_HEK293T_arsenite_Ribo-seq_replicate_2	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10855870	SRX10855870
437	WT_HEK293T_arsenite_Ribo-seq_replicate_1	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10855869	SRX10855869
438	eIF2A,_eIF2D_DKO_HEK293T_#2_Ribo-seq_replicate_2	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10855866	SRX10855866
439	eIF2A,_eIF2D_DKO_HEK293T_#2_Ribo-seq_replicate_1	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10855865	SRX10855865
440	eIF2A,_eIF2D_DKO_HEK293T_#1_Ribo-seq_replicate_2	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10855862	SRX10855862
441	eIF2A,_eIF2D_DKO_HEK293T_#1_Ribo-seq_replicate_1	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10855861	SRX10855861
442	eIF2D_KO_HEK293T_#2_Ribo-seq_replicate_2	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10855858	SRX10855858
443	eIF2D_KO_HEK293T_#2_Ribo-seq_replicate_1	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10855857	SRX10855857
444	eIF2D_KO_HEK293T_#1_Ribo-seq_replicate_2	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10855854	SRX10855854
445	eIF2D_KO_HEK293T_#1_Ribo-seq_replicate_1	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10855853	SRX10855853
446	eIF2A_KO_HEK293T_#2_Ribo-seq_replicate_2	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10855850	SRX10855850
447	eIF2A_KO_HEK293T_#2_Ribo-seq_replicate_1	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10855849	SRX10855849
448	eIF2A_KO_HEK293T_#1_Ribo-seq_replicate_2	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10855846	SRX10855846
449	eIF2A_KO_HEK293T_#1_Ribo-seq_replicate_1	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10855845	SRX10855845
450	WT_HEK293T_Ribo-seq_replicate_2	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10855842	SRX10855842
451	WT_HEK293T_Ribo-seq_replicate_1	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10855841	SRX10855841
452	WT_HEK293T_LTM_replicate_2	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10855840	SRX10855840
453	WT_HEK293T_LTM_replicate_1	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10855839	SRX10855839
454	WT_HEK293T_CHX_replicate_2	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10855838	SRX10855838
455	WT_HEK293T_CHX_replicate_1	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10855837	SRX10855837
456	LNCaP_METTL3_sh2_200_DOX_R3_Ribo-Seq	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX9486684	SRX9486684
457	LNCaP_METTL3_sh2_200_DOX_R2_Ribo-Seq	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX9486683	SRX9486683
458	LNCaP_METTL3_sh2_200_DOX_R1_Ribo-Seq	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX9486682	SRX9486682
459	LNCaP_METTL3_sh2_0_DOX_R3_Ribo-Seq	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX9486681	SRX9486681
460	LNCaP_METTL3_sh2_0_DOX_R1_Ribo-Seq	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX9486680	SRX9486680
461	LNCaP_METTL3_sh1_200_DOX_R3_Ribo-Seq	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX9486679	SRX9486679
462	LNCaP_METTL3_sh1_200_DOX_R2_Ribo-Seq	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX9486678	SRX9486678
463	LNCaP_METTL3_sh1_200_DOX_R1_Ribo-Seq	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX9486677	SRX9486677
464	LNCaP_METTL3_sh1_0_DOX_R2_Ribo-Seq	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX9486676	SRX9486676
465	LNCaP_METTL3_sh1_0_DOX_R1_Ribo-Seq	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX9486675	SRX9486675
466	MIN6_cell_CPA18_Ribo-seq_rep3	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10932723	SRX10932723
467	MIN6_cell_CPA1_Ribo-seq_rep3	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10932721	SRX10932721
468	MIN6_cell_control_Ribo-seq_rep3	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10932719	SRX10932719
469	MIN6_cell_CPA18_Ribo-seq_rep2	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10932717	SRX10932717
470	MIN6_cell_CPA1_Ribo-seq_rep2	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10932715	SRX10932715
471	MIN6_cell_control_Ribo-seq_rep2	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10932713	SRX10932713
472	MIN6_cell_CPA18_Ribo-seq_rep1	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10932711	SRX10932711
473	MIN6_cell_CPA1_Ribo-seq_rep1	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10932709	SRX10932709
474	MIN6_cell_control_Ribo-seq_rep1	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10932707	SRX10932707
475	Ribo-seq_AB-II-HL-2	Oenothera elata subsp. hookeri x Oenothera grandiflora	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5288nnn/GSM5288049/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10828228	SRX10828228
476	Ribo-seq_AB-II-HL-1	Oenothera elata subsp. hookeri x Oenothera grandiflora	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5288nnn/GSM5288048/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10828227	SRX10828227
477	Ribo-seq_AA-II-HL-2	Oenothera elata subsp. hookeri	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5288nnn/GSM5288043/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10828222	SRX10828222
478	Ribo-seq_AA-II-HL-1	Oenothera elata subsp. hookeri	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5288nnn/GSM5288042/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10828221	SRX10828221
479	Ribo-seq_AA-II-HL-3	Oenothera elata subsp. hookeri	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5288nnn/GSM5288044/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10828223	SRX10828223
480	Ribo-seq_AA-I-HL-3	Oenothera elata subsp. hookeri	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5288nnn/GSM5288041/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10828220	SRX10828220
481	Ribo-seq_AA-I-HL-2	Oenothera elata subsp. hookeri	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5288nnn/GSM5288040/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10828219	SRX10828219
482	Ribo-seq_AA-I-HL-1	Oenothera elata subsp. hookeri	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5288nnn/GSM5288039/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10828218	SRX10828218
483	Ribo-seq_AB-II-HL-3	Oenothera elata subsp. hookeri x Oenothera grandiflora	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5288nnn/GSM5288050/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10828229	SRX10828229
484	Ribo-seq_AB-I-HL-3	Oenothera elata subsp. hookeri x Oenothera grandiflora	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5288nnn/GSM5288047/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10828226	SRX10828226
485	Ribo-seq_AB-I-HL-2	Oenothera elata subsp. hookeri x Oenothera grandiflora	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5288nnn/GSM5288046/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10828225	SRX10828225
486	Ribo-seq_AB-I-HL-1	Oenothera elata subsp. hookeri x Oenothera grandiflora	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5288nnn/GSM5288045/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10828224	SRX10828224
487	Ribo-seq_WT6	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX8737134	SRX8737134
488	Ribo-seq_WT5	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX8737133	SRX8737133
489	Ribo-seq_WT4	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX8737132	SRX8737132
490	Ribo-seq_WT2	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX8737131	SRX8737131
491	Ribo-seq_WT1	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX8737130	SRX8737130
492	CD34pos_N1AcSpd_2_[Ribo-seq]	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX9849083	SRX9849083
493	CD34neg_N1AcSpd_2_[Ribo-seq]	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX9849082	SRX9849082
494	CD34pos_2_[Ribo-seq]	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX9849081	SRX9849081
495	CD34neg_2_[Ribo-seq]	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX9849080	SRX9849080
496	CD34pos_N1AcSpd_1_[Ribo-seq]	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX9849079	SRX9849079
497	CD34neg_N1AcSpd_1_[Ribo-seq]	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX9849078	SRX9849078
498	CD34pos_1_[Ribo-seq]	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX9849077	SRX9849077
499	CD34neg_1_[Ribo-seq]	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX9849076	SRX9849076
500	N2_1_WTcsr-1_lateL4_rep2_RNA-seq	Caenorhabditis elegans	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4694nnn/GSM4694784/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX8819437	SRX8819437
501	N2_1_WTcsr-1_lateL4_rep1_RNA-seq	Caenorhabditis elegans	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4694nnn/GSM4694783/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX8819436	SRX8819436
502	klp-7_co_lateL4_rep2_Ribo-seq	Caenorhabditis elegans	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4694nnn/GSM4694776/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX8819430	SRX8819430
503	klp-7_co_lateL4_rep1_Ribo-seq	Caenorhabditis elegans	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4694nnn/GSM4694775/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX8819429	SRX8819429
504	N2_WTklp-7_lateL4_rep2_Ribo-seq	Caenorhabditis elegans	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4694nnn/GSM4694774/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX8819428	SRX8819428
505	N2_WTklp-7_lateL4_rep1_Ribo-seq	Caenorhabditis elegans	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4694nnn/GSM4694773/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX8819427	SRX8819427
506	csr-1_KO_lateL4_rep2_Ribo-seq	Caenorhabditis elegans	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4694nnn/GSM4694772/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX8819426	SRX8819426
507	csr-1_KO_lateL4_rep1_Ribo-seq	Caenorhabditis elegans	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4694nnn/GSM4694771/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX8819425	SRX8819425
508	N2_2_WTcsr-1_lateL4_rep2_Ribo-seq	Caenorhabditis elegans	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4694nnn/GSM4694770/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX8819424	SRX8819424
509	N2_2_WTcsr-1_lateL4_rep1_Ribo-seq	Caenorhabditis elegans	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4694nnn/GSM4694769/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX8819423	SRX8819423
510	csr-1_ADH_lateL4_rep3_Ribo-seq	Caenorhabditis elegans	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4694nnn/GSM4694768/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX8819422	SRX8819422
511	csr-1_ADH_lateL4_rep2_Ribo-seq	Caenorhabditis elegans	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4694nnn/GSM4694767/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX8819421	SRX8819421
512	csr-1_ADH_lateL4_rep1_Ribo-seq	Caenorhabditis elegans	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4694nnn/GSM4694766/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX8819420	SRX8819420
513	N2_1_WTcsr-1_lateL4_rep3_Ribo-seq	Caenorhabditis elegans	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4694nnn/GSM4694765/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX8819419	SRX8819419
514	N2_1_WTcsr-1_lateL4_rep2_Ribo-seq	Caenorhabditis elegans	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4694nnn/GSM4694764/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX8819418	SRX8819418
515	N2_1_WTcsr-1_lateL4_rep1_Ribo-seq	Caenorhabditis elegans	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4694nnn/GSM4694763/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX8819417	SRX8819417
516	VT3797_rep_C_[Ribo-seq]	Caenorhabditis elegans		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10556687	SRX10556687
517	VT3797_rep_B_[Ribo-seq]	Caenorhabditis elegans		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10556686	SRX10556686
518	VT3797_rep_A_[Ribo-seq]	Caenorhabditis elegans		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10556685	SRX10556685
519	VT1367_rep_C_[Ribo-seq]	Caenorhabditis elegans		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10556684	SRX10556684
520	VT1367_rep_B_[Ribo-seq]	Caenorhabditis elegans		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10556683	SRX10556683
521	VT1367_rep_A_[Ribo-seq]	Caenorhabditis elegans		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10556682	SRX10556682
522	VT3878_rep_C_[Ribo-seq]	Caenorhabditis elegans		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10556681	SRX10556681
523	VT3878_rep_B_[Ribo-seq]	Caenorhabditis elegans		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10556680	SRX10556680
524	VT3878_rep_A_[Ribo-seq]	Caenorhabditis elegans		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10556679	SRX10556679
525	DG3913_rep_C_[Ribo-seq]	Caenorhabditis elegans		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10556678	SRX10556678
526	DG3913_rep_B_[Ribo-seq]	Caenorhabditis elegans		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10556677	SRX10556677
527	DG3913_rep_A_[Ribo-seq]	Caenorhabditis elegans		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10556676	SRX10556676
528	frac_uninf_total_rep2	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX9971603	SRX9971603
529	frac_uninf_nuc_rep2	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX9971602	SRX9971602
530	frac_uninf_cyto_rep2	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX9971601	SRX9971601
531	frac_uninf_total_rep1	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX9971600	SRX9971600
532	frac_uninf_nuc_rep1	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX9971599	SRX9971599
533	frac_uninf_cyto_rep1	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX9971598	SRX9971598
534	slam_uninf_4h_4sU	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX9971591	SRX9971591
535	slam_uninf_3h_4sU	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX9971590	SRX9971590
536	slam_uninf_2h_4sU_rep2	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX9971589	SRX9971589
537	slam_uninf_2h_4sU_rep1	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX9971588	SRX9971588
538	slam_uninf_1h_4sU	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX9971587	SRX9971587
539	slam_uninf_no4sU	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX9971586	SRX9971586
540	Calu3_fp_uninf_2	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX9604753	SRX9604753
541	Calu3_fp_uninf_1	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX9604752	SRX9604752
542	Calu3_mrna_uninf_2_total	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX9604747	SRX9604747
543	Calu3_mrna_uninf_1_total	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX9604746	SRX9604746
544	Calu3_mrna_uninf_2	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX9604741	SRX9604741
545	Calu3_mrna_uninf_1	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX9604740	SRX9604740
546	frac_inf_7hpi_total_rep2	Severe acute respiratory syndrome coronavirus 2; Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX9971609	SRX9971609
547	frac_inf_7hpi_nuc_rep2	Homo sapiens; Severe acute respiratory syndrome coronavirus 2		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX9971608	SRX9971608
548	frac_inf_7hpi_cyto_rep2	Severe acute respiratory syndrome coronavirus 2; Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX9971607	SRX9971607
549	frac_inf_7hpi_total_rep1	Homo sapiens; Severe acute respiratory syndrome coronavirus 2		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX9971606	SRX9971606
550	frac_inf_7hpi_nuc_rep1	Homo sapiens; Severe acute respiratory syndrome coronavirus 2		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX9971605	SRX9971605
551	frac_inf_7hpi_cyto_rep1	Homo sapiens; Severe acute respiratory syndrome coronavirus 2		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX9971604	SRX9971604
552	slam_inf_7hpi_4h_4sU	Homo sapiens; Severe acute respiratory syndrome coronavirus 2		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX9971597	SRX9971597
553	slam_inf_6hpi_3h_4sU	Homo sapiens; Severe acute respiratory syndrome coronavirus 2		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX9971596	SRX9971596
554	slam_inf_5hpi_2h_4sU_rep2	Homo sapiens; Severe acute respiratory syndrome coronavirus 2		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX9971595	SRX9971595
555	slam_inf_5hpi_2h_4sU_rep1	Homo sapiens; Severe acute respiratory syndrome coronavirus 2		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX9971594	SRX9971594
556	slam_inf_4hpi_1h_4sU	Severe acute respiratory syndrome coronavirus 2; Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX9971593	SRX9971593
557	slam_inf_no4sU	Homo sapiens; Severe acute respiratory syndrome coronavirus 2		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX9971592	SRX9971592
558	Calu3_fp_8hpi_2	Homo sapiens; Severe acute respiratory syndrome coronavirus 2		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX9604757	SRX9604757
559	Calu3_fp_8hpi_1	Homo sapiens; Severe acute respiratory syndrome coronavirus 2		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX9604756	SRX9604756
560	Calu3_fp_5hpi	Homo sapiens; Severe acute respiratory syndrome coronavirus 2		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX9604755	SRX9604755
561	Calu3_fp_3hpi	Homo sapiens; Severe acute respiratory syndrome coronavirus 2		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX9604754	SRX9604754
562	Calu3_mrna_8hpi_2_total	Severe acute respiratory syndrome coronavirus 2; Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX9604751	SRX9604751
563	Calu3_mrna_8hpi_1_total	Homo sapiens; Severe acute respiratory syndrome coronavirus 2		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX9604750	SRX9604750
564	Calu3_mrna_5hpi_total	Severe acute respiratory syndrome coronavirus 2; Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX9604749	SRX9604749
565	Calu3_mrna_3hpi_total	Homo sapiens; Severe acute respiratory syndrome coronavirus 2		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX9604748	SRX9604748
566	Calu3_mrna_8hpi_2	Homo sapiens; Severe acute respiratory syndrome coronavirus 2		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX9604745	SRX9604745
567	Calu3_mrna_8hpi_1	Severe acute respiratory syndrome coronavirus 2; Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX9604744	SRX9604744
568	Calu3_mrna_5hpi	Homo sapiens; Severe acute respiratory syndrome coronavirus 2		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX9604743	SRX9604743
569	Calu3_mrna_3hpi	Severe acute respiratory syndrome coronavirus 2; Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX9604742	SRX9604742
570	Ribo-seq-h7.5.1-control,_Huh7.5.1_cells,_biological_replicate_3	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX6718963	SRX6718963
571	Ribo-seq-h7.5.1-control,_Huh7.5.1_cells,_biological_replicate_2	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX6718962	SRX6718962
572	Ribo-seq-h7.5.1-control,_Huh7.5.1_cells,_biological_replicate_1	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX6718961	SRX6718961
573	Ribo-seq-h7.5.1-HBV,_Huh7.5.1_cells,_biological_replicate_3	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX6718960	SRX6718960
574	Ribo-seq-h7.5.1-HBV,_Huh7.5.1_cells,_biological_replicate_2	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX6718959	SRX6718959
575	Ribo-seq-h7.5.1-HBV,_Huh7.5.1_cells,_biological_replicate_1	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX6718958	SRX6718958
576	AHARIBO_RIBO-Seq_from_mESCs,_replicate_2	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10184342	SRX10184342
577	AHARIBO_RIBO-Seq_from_mESCs,_replicate_1	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10184341	SRX10184341
578	standard_RIBO-Seq_from_mESCs,_replicate_3	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10184340	SRX10184340
579	standard_RIBO-Seq_from_mESCs,_replicate_2	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10184339	SRX10184339
580	standard_RIBO-Seq_from_mESCs,_replicate_1	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10184338	SRX10184338
